,user,time,x,y,z
1199,1,2024-10-22 19:59:00,0.002292,0.038329,0.003172
1200,1,2024-10-22 20:00:00,0.003364,0.03833,0.002111
1201,1,2024-10-22 20:01:00,0.003354,0.03726,0.00318
1202,1,2024-10-22 20:02:00,-0.000894,0.041536,0.003145
1203,1,2024-10-22 20:03:00,0.003412,0.04686,-3.6e-05
1204,1,2024-10-22 20:04:00,0.003335,0.037243,0.007453
1205,1,2024-10-22 20:05:00,0.000115,0.035115,0.00957
1206,1,2024-10-22 20:06:00,-0.002014,0.034066,0.00742
1207,1,2024-10-22 20:07:00,0.000129,0.036189,0.007432
1208,1,2024-10-22 20:08:00,0.004397,0.035113,0.006395
1209,1,2024-10-22 20:09:00,0.005478,0.038305,0.006399
1210,1,2024-10-22 20:10:00,0.006569,0.039384,0.002132
1211,1,2024-10-22 20:11:00,0.006559,0.040436,0.005335
1212,1,2024-10-22 20:12:00,0.004411,0.038309,0.006391
1213,1,2024-10-22 20:13:00,-0.000909,0.040462,0.005283
1214,1,2024-10-22 20:14:00,-0.000909,0.039401,0.004216
1215,1,2024-10-22 20:15:00,0.001225,0.039394,0.004231
1216,1,2024-10-22 20:16:00,0.002287,0.037264,0.003173
1217,1,2024-10-22 20:17:00,0.001235,0.038342,0.001028
1218,1,2024-10-22 20:18:00,-0.000909,0.03834,0.003149
1219,1,2024-10-22 20:19:00,-0.000904,0.038345,0.002081
1220,1,2024-10-22 20:20:00,0.00122,0.037268,0.003165
1221,1,2024-10-22 20:21:00,0.001215,0.037263,0.004234
1222,1,2024-10-22 20:22:00,0.000149,0.037267,0.004226
1223,1,2024-10-22 20:23:00,0.001211,0.036198,0.004235
1224,1,2024-10-22 20:24:00,0.001215,0.036202,0.003167
1225,1,2024-10-22 20:25:00,0.00122,0.037268,0.003165
1226,1,2024-10-22 20:26:00,0.000158,0.038337,0.003157
1227,1,2024-10-22 20:27:00,0.002306,0.039403,0.001034
1228,1,2024-10-22 20:28:00,0.002287,0.038325,0.00424
1229,1,2024-10-22 20:29:00,0.000153,0.038332,0.004225
1230,1,2024-10-22 20:30:00,0.002302,0.038338,0.001035
1231,1,2024-10-22 20:31:00,0.004435,0.039391,0.002117
1232,1,2024-10-22 20:32:00,0.005493,0.036196,0.00106
1233,1,2024-10-22 20:33:00,0.001225,0.039394,0.004231
1234,1,2024-10-22 20:34:00,-0.003009,0.044744,0.002058
1235,1,2024-10-22 20:35:00,0.003397,0.044726,0.001035
1236,1,2024-10-22 20:36:00,0.003349,0.036195,0.003182
1237,1,2024-10-22 20:37:00,0.001239,0.038346,-4e-05
1238,1,2024-10-22 20:38:00,0.002316,0.03729,-0.003236
1239,1,2024-10-22 20:39:00,0.002311,0.039407,-3.4e-05
1240,1,2024-10-22 20:40:00,0.00443,0.033021,-0.003216
1241,1,2024-10-22 20:41:00,0.001254,0.035176,-0.006446
1242,1,2024-10-22 20:42:00,0.002349,0.037319,-0.010714
1243,1,2024-10-22 20:43:00,0.005564,0.038382,-0.012829
1244,1,2024-10-22 20:44:00,0.002378,0.04265,-0.011788
1245,1,2024-10-22 20:45:00,-0.004033,0.041603,-0.010764
1246,1,2024-10-22 20:46:00,-0.007248,0.038418,-0.010782
1247,1,2024-10-22 20:47:00,-0.008329,0.033104,-0.012919
1248,1,2024-10-22 20:48:00,-0.007243,0.035239,-0.015051
1249,1,2024-10-22 20:49:00,-0.004037,0.036294,-0.01503
1250,1,2024-10-22 20:50:00,-0.00298,0.037342,-0.011819
1251,1,2024-10-22 20:51:00,0.000201,0.036253,-0.008591
1252,1,2024-10-22 20:52:00,-0.000913,0.030909,-0.003251
1253,1,2024-10-22 20:53:00,0.00011,0.028745,0.004237
1254,1,2024-10-22 20:54:00,8.6e-05,0.028724,0.009578
1255,1,2024-10-22 20:55:00,0.002215,0.028712,0.010661
1256,1,2024-10-22 20:56:00,0.007564,0.029767,0.00856
1257,1,2024-10-22 20:57:00,0.009746,0.034046,0.002161
1258,1,2024-10-22 20:58:00,0.012999,0.04257,-0.001032
1259,1,2024-10-22 20:59:00,0.010894,0.052152,0.002146
1260,1,2024-10-22 21:00:00,0.008712,0.048934,0.009612
1261,1,2024-10-22 21:01:00,0.004387,0.04041,0.013866
1262,1,2024-10-22 21:02:00,-0.004191,0.031913,0.014885
1263,1,2024-10-22 21:03:00,-0.009487,0.035149,0.009503
1264,1,2024-10-22 21:04:00,-0.001956,0.041544,0.00207
1265,1,2024-10-22 21:05:00,0.005478,0.038305,0.006399
1266,1,2024-10-22 21:06:00,0.000129,0.038311,0.009566
1267,1,2024-10-22 21:07:00,-0.00199,0.036209,0.004213
1268,1,2024-10-22 21:08:00,-0.000918,0.03621,0.003152
1269,1,2024-10-22 21:09:00,0.00334,0.035125,0.004251
1270,1,2024-10-22 21:10:00,0.00654,0.035114,0.004274
1271,1,2024-10-22 21:11:00,0.005469,0.038297,0.008535
1272,1,2024-10-22 21:12:00,0.003311,0.0351,0.01066
1273,1,2024-10-22 21:13:00,0.002234,0.034034,0.011722
1274,1,2024-10-22 21:14:00,0.00333,0.036178,0.007454
1275,1,2024-10-22 21:15:00,0.004435,0.042574,0.005318
1276,1,2024-10-22 21:16:00,0.003383,0.044713,0.004239
1277,1,2024-10-22 21:17:00,0.003368,0.041517,0.004243
1278,1,2024-10-22 21:18:00,0.002287,0.037264,0.003173
1279,1,2024-10-22 21:19:00,0.002282,0.03726,0.004241
1280,1,2024-10-22 21:20:00,0.000168,0.039406,0.002087
1281,1,2024-10-22 21:21:00,0.000168,0.038345,0.00102
1282,1,2024-10-22 21:22:00,0.000168,0.038345,0.00102
1283,1,2024-10-22 21:23:00,0.000168,0.039406,0.002087
1284,1,2024-10-22 21:24:00,0.001215,0.039385,0.006367
1285,1,2024-10-22 21:25:00,0.001215,0.038324,0.0053
1286,1,2024-10-22 21:26:00,0.002297,0.039395,0.00317
1287,1,2024-10-22 21:27:00,0.006569,0.040445,0.003199
1288,1,2024-10-22 21:28:00,0.008679,0.039355,0.007488
1289,1,2024-10-22 21:29:00,0.007578,0.036146,0.011757
1290,1,2024-10-22 21:30:00,0.01075,0.031865,0.013921
1291,1,2024-10-22 21:31:00,0.005425,0.035075,0.014948
1292,1,2024-10-22 21:32:00,0.000139,0.040442,0.009563
1293,1,2024-10-22 21:33:00,0.005531,0.045779,0.002116
1294,1,2024-10-22 21:34:00,0.005478,0.039366,0.007465
1295,1,2024-10-22 21:35:00,-0.000918,0.039393,0.006352
1296,1,2024-10-22 21:36:00,-0.004109,0.038352,0.003127
1297,1,2024-10-22 21:37:00,-0.005157,0.040494,0.00098
1298,1,2024-10-22 21:38:00,-0.004095,0.038364,-7.8e-05
1299,1,2024-10-22 21:39:00,0.000149,0.035145,0.002092
1300,1,2024-10-22 21:40:00,0.004402,0.036179,0.006394
1301,1,2024-10-22 21:41:00,0.001177,0.034046,0.009579
1302,1,2024-10-22 21:42:00,0.002258,0.034055,0.006381
1303,1,2024-10-22 21:43:00,0.006564,0.03938,0.0032
1304,1,2024-10-22 21:44:00,0.005516,0.043644,0.003187
1305,1,2024-10-22 21:45:00,0.003383,0.044713,0.004239
1306,1,2024-10-22 21:46:00,0.000158,0.038337,0.003157
1307,1,2024-10-22 21:47:00,-0.004114,0.036225,0.002061
1308,1,2024-10-22 21:48:00,-0.003033,0.037295,-6.9e-05
1309,1,2024-10-22 21:49:00,-0.000889,0.038358,-0.001124
1310,1,2024-10-22 21:50:00,0.00233,0.042607,-0.001107
1311,1,2024-10-22 21:51:00,-0.001937,0.043683,-7e-05
1312,1,2024-10-22 21:52:00,0.001259,0.041546,-0.001113
1313,1,2024-10-22 21:53:00,0.004435,0.03833,0.00105
1314,1,2024-10-22 21:54:00,0.00333,0.032995,0.004254
1315,1,2024-10-22 21:55:00,0.003311,0.032978,0.008527
1316,1,2024-10-22 21:56:00,0.004373,0.035092,0.011736
1317,1,2024-10-22 21:57:00,0.003292,0.0319,0.011733
1318,1,2024-10-22 21:58:00,0.003306,0.029791,0.006394
1319,1,2024-10-22 21:59:00,0.007578,0.027658,0.003222
1320,1,2024-10-22 22:00:00,0.000158,0.038337,0.003157
1321,1,2024-10-22 22:01:00,-0.001937,0.045805,0.002064
1322,1,2024-10-22 22:02:00,0.002306,0.042586,0.004234
1323,1,2024-10-22 22:03:00,-0.002033,0.031927,0.009559
1324,1,2024-10-22 22:04:00,-0.004167,0.031934,0.009544
1325,1,2024-10-22 22:05:00,-0.003076,0.034074,0.006344
1326,1,2024-10-22 22:06:00,0.003354,0.038321,0.004247
1327,1,2024-10-22 22:07:00,0.008693,0.039368,0.004283
1328,1,2024-10-22 22:08:00,0.008703,0.042559,0.005347
1329,1,2024-10-22 22:09:00,0.009765,0.040429,0.004289
1330,1,2024-10-22 22:10:00,0.008684,0.038298,0.005353
1331,1,2024-10-22 22:11:00,0.005483,0.039371,0.006397
1332,1,2024-10-22 22:12:00,0.000163,0.043646,0.007423
1333,1,2024-10-22 22:13:00,-0.000904,0.042589,0.006348
1334,1,2024-10-22 22:14:00,0.00122,0.03939,0.005299
1335,1,2024-10-22 22:15:00,0.000163,0.038341,0.002088
1336,1,2024-10-22 22:16:00,-0.000904,0.039406,0.003148
1337,1,2024-10-22 22:17:00,0.002302,0.039399,0.002102
1338,1,2024-10-22 22:18:00,0.003364,0.039391,0.003178
1339,1,2024-10-22 22:19:00,0.005507,0.040453,0.002123
1340,1,2024-10-22 22:20:00,0.005469,0.036175,0.006401
1341,1,2024-10-22 22:21:00,0.004387,0.035105,0.008531
1342,1,2024-10-22 22:22:00,0.003316,0.034043,0.008525
1343,1,2024-10-22 22:23:00,0.005473,0.038301,0.007467
1344,1,2024-10-22 22:24:00,0.006559,0.040436,0.005335
1345,1,2024-10-22 22:25:00,0.005493,0.039379,0.004261
1346,1,2024-10-22 22:26:00,0.003349,0.037256,0.004249
1347,1,2024-10-22 22:27:00,0.003349,0.037256,0.004249
1348,1,2024-10-22 22:28:00,0.002292,0.03939,0.004238
1349,1,2024-10-22 22:29:00,-0.001952,0.043671,0.003135
1350,1,2024-10-22 22:30:00,0.003402,0.046852,0.0021
1351,1,2024-10-22 22:31:00,0.002249,0.035108,0.009585
1352,1,2024-10-22 22:32:00,-0.004181,0.030861,0.011682
1353,1,2024-10-22 22:33:00,-0.002009,0.03407,0.006352
1354,1,2024-10-22 22:34:00,0.003364,0.040452,0.004245
1355,1,2024-10-22 22:35:00,0.008674,0.037229,0.006422
1356,1,2024-10-22 22:36:00,0.010822,0.039356,0.005366
1357,1,2024-10-22 22:37:00,0.008698,0.042555,0.006416
1358,1,2024-10-22 22:38:00,0.00654,0.039358,0.008541
1359,1,2024-10-22 22:39:00,0.00654,0.037236,0.006407
1360,1,2024-10-22 22:40:00,0.003344,0.036191,0.00425
1361,1,2024-10-22 22:41:00,0.000158,0.039398,0.004224
1362,1,2024-10-22 22:42:00,0.000163,0.039402,0.003155
1363,1,2024-10-22 22:43:00,-0.000913,0.037275,0.003151
1364,1,2024-10-22 22:44:00,0.000153,0.037271,0.003158
1365,1,2024-10-22 22:45:00,0.00122,0.038329,0.004232
1366,1,2024-10-22 22:46:00,0.00122,0.037268,0.003165
1367,1,2024-10-22 22:47:00,0.002282,0.03726,0.004241
1368,1,2024-10-22 22:48:00,0.003344,0.037252,0.005317
1369,1,2024-10-22 22:49:00,0.004402,0.036179,0.006394
1370,1,2024-10-22 22:50:00,0.003354,0.03726,0.00318
1371,1,2024-10-22 22:51:00,0.003354,0.03726,0.00318
1372,1,2024-10-22 22:52:00,0.003349,0.038317,0.005315
1373,1,2024-10-22 22:53:00,0.00122,0.040451,0.006366
1374,1,2024-10-22 22:54:00,0.002273,0.038312,0.007444
1375,1,2024-10-22 22:55:00,0.002268,0.036186,0.006379
1376,1,2024-10-22 22:56:00,0.002249,0.031925,0.006384
1377,1,2024-10-22 22:57:00,-0.002004,0.035136,0.00635
1378,1,2024-10-22 22:58:00,-0.000904,0.040467,0.004215
1379,1,2024-10-22 22:59:00,0.005478,0.039366,0.007465
1380,1,2024-10-22 23:00:00,0.003258,0.030809,0.018143
1381,1,2024-10-22 23:01:00,-0.002062,0.036145,0.020235
1382,1,2024-10-22 23:02:00,-0.0031,0.037236,0.014886
1383,1,2024-10-22 23:03:00,0.002273,0.038312,0.007444
1384,1,2024-10-22 23:04:00,0.010884,0.041534,-0.006387
1385,1,2024-10-22 23:05:00,0.016286,0.052185,-0.010635
1386,1,2024-10-22 23:06:00,0.006665,0.049018,-0.00963
1387,1,2024-10-22 23:07:00,-0.004057,0.042643,-0.004356
1388,1,2024-10-22 23:08:00,-0.011582,0.036251,0.002009
1389,1,2024-10-22 23:09:00,-0.012659,0.034125,0.002004
1390,1,2024-10-22 23:10:00,-0.006243,0.037298,0.002045
1391,1,2024-10-22 23:11:00,-0.003004,0.041565,-0.002211
1392,1,2024-10-22 23:12:00,0.000216,0.041571,-0.006461
1393,1,2024-10-22 23:13:00,0.000235,0.041588,-0.010734
1394,1,2024-10-22 23:14:00,0.000221,0.039453,-0.009663
1395,1,2024-10-22 23:15:00,0.000197,0.036249,-0.007523
1396,1,2024-10-22 23:16:00,-0.000889,0.036236,-0.003257
1397,1,2024-10-22 23:17:00,-0.000889,0.038358,-0.001124
1398,1,2024-10-22 23:18:00,-0.000885,0.037301,-0.003259
1399,1,2024-10-22 23:19:00,0.000182,0.038358,-0.002184
1400,1,2024-10-22 23:20:00,0.001235,0.03622,-0.001106
1401,1,2024-10-22 23:21:00,0.001225,0.03515,-3.6e-05
1402,1,2024-10-22 23:22:00,-0.002014,0.029822,0.003152
1403,1,2024-10-22 23:23:00,0.002244,0.027677,0.003185
1404,1,2024-10-22 23:24:00,0.00333,0.030873,0.00212
1405,1,2024-10-22 23:25:00,0.002306,0.038342,-3.3e-05
1406,1,2024-10-22 23:26:00,0.004498,0.046874,-0.004302
1407,1,2024-10-22 23:27:00,0.009856,0.052181,-0.004271
1408,1,2024-10-22 23:28:00,0.009774,0.039377,0.001086
1409,1,2024-10-22 23:29:00,0.005449,0.034036,0.00854
1410,1,2024-10-22 23:30:00,0.001129,0.028699,0.014926
1411,1,2024-10-22 23:31:00,-0.003172,0.028684,0.022374
1412,1,2024-10-22 23:32:00,0.001091,0.024421,0.019204
1413,1,2024-10-22 23:33:00,0.006478,0.028693,0.011759
1414,1,2024-10-22 23:34:00,0.010788,0.036143,0.009643
1415,1,2024-10-22 23:35:00,0.012961,0.041475,0.006447
1416,1,2024-10-22 23:36:00,0.008703,0.040437,0.003214
1417,1,2024-10-22 23:37:00,0.002302,0.037277,-3.2e-05
1418,1,2024-10-22 23:38:00,-0.003047,0.0341,-6.5e-05
1419,1,2024-10-22 23:39:00,-0.008401,0.030918,0.00097
1420,1,2024-10-22 23:40:00,-0.009468,0.031983,0.002029
1421,1,2024-10-22 23:41:00,-0.008391,0.03411,0.002034
1422,1,2024-10-22 23:42:00,-0.001976,0.035161,-5.9e-05
1423,1,2024-10-22 23:43:00,0.00122,0.035146,0.001032
1424,1,2024-10-22 23:44:00,0.002278,0.035133,0.003176
1425,1,2024-10-22 23:45:00,0.003335,0.036182,0.006386
1426,1,2024-10-22 23:46:00,0.00654,0.038297,0.007474
1427,1,2024-10-22 23:47:00,0.00655,0.040428,0.007471
1428,1,2024-10-22 23:48:00,0.006555,0.040432,0.006403
1429,1,2024-10-22 23:49:00,0.00444,0.042579,0.004249
1430,1,2024-10-22 23:50:00,0.007641,0.043628,0.005339
1431,1,2024-10-22 23:51:00,0.006559,0.040436,0.005335
1432,1,2024-10-22 23:52:00,0.004416,0.038313,0.005323
1433,1,2024-10-22 23:53:00,0.004406,0.038305,0.007459
1434,1,2024-10-22 23:54:00,-0.000937,0.039376,0.010625
1435,1,2024-10-22 23:55:00,0.002254,0.038295,0.011717
1436,1,2024-10-22 23:56:00,4.8e-05,0.02869,0.018123
1437,1,2024-10-22 23:57:00,0.001129,0.030821,0.01706
1438,1,2024-10-22 23:58:00,0.003311,0.037222,0.012794
1439,1,2024-10-22 23:59:00,0.006569,0.046811,0.0096
1440,1,2024-10-23 00:00:00,0.009794,0.04576,0.003214
1441,2,2024-10-22 00:00:00,-0.03127,0.025278,0.099094
1442,2,2024-10-22 00:01:00,-0.035427,0.032818,0.081964
1443,2,2024-10-22 00:02:00,-0.044703,0.041629,0.017794
1444,2,2024-10-22 00:03:00,-0.076723,-0.017688,-0.038969
1445,2,2024-10-22 00:04:00,-0.107456,0.015495,-0.052045
1446,2,2024-10-22 00:05:00,-0.150092,0.031593,-0.044886
1447,2,2024-10-22 00:06:00,-0.168305,0.022039,-0.037523
1448,2,2024-10-22 00:07:00,-0.178782,0.075297,-0.026983
1449,2,2024-10-22 00:08:00,-0.209755,0.105084,0.010151
1450,2,2024-10-22 00:09:00,-0.114862,0.106823,0.025766
1451,2,2024-10-22 00:10:00,-0.122392,0.078146,0.010795
1452,2,2024-10-22 00:11:00,-0.143734,0.045325,-0.021358
1453,2,2024-10-22 00:12:00,-0.133041,0.048492,-0.023424
1454,2,2024-10-22 00:13:00,-0.13096,0.05056,-0.009525
1455,2,2024-10-22 00:14:00,-0.128836,0.060093,0.002228
1456,2,2024-10-22 00:15:00,-0.127846,0.045167,0.00439
1457,2,2024-10-22 00:16:00,-0.112968,0.031271,0.003444
1458,2,2024-10-22 00:17:00,-0.092649,0.037609,-0.000695
1459,2,2024-10-22 00:18:00,-0.074493,0.037562,-0.004841
1460,2,2024-10-22 00:19:00,-0.060605,0.042836,-0.003683
1461,2,2024-10-22 00:20:00,-0.057428,0.043864,0.002747
1462,2,2024-10-22 00:21:00,-0.052228,0.022506,0.011357
1463,2,2024-10-22 00:22:00,-0.034188,7.7e-05,0.010443
1464,2,2024-10-22 00:23:00,-0.029882,0.003279,0.005128
1465,2,2024-10-22 00:24:00,-0.018074,0.014973,0.000923
1466,2,2024-10-22 00:25:00,-0.021198,0.033089,0.001946
1467,2,2024-10-22 00:26:00,-0.051022,0.035358,-0.006811
1468,2,2024-10-22 00:27:00,-0.059485,0.036513,-0.021827
1469,2,2024-10-22 00:28:00,-0.043382,0.053523,-0.027077
1470,2,2024-10-22 00:29:00,-0.007075,0.062975,-0.024699
1471,2,2024-10-22 00:30:00,0.026003,0.068168,-0.020202
1472,2,2024-10-22 00:31:00,0.049593,0.080925,-0.03394
1473,2,2024-10-22 00:32:00,0.065802,0.11076,-0.049889
1474,2,2024-10-22 00:33:00,0.051029,0.131116,-0.066041
1475,2,2024-10-22 00:34:00,0.02455,0.158966,-0.081217
1476,2,2024-10-22 00:35:00,9.3e-05,0.157002,-0.101682
1477,2,2024-10-22 00:36:00,-0.023397,0.147518,-0.107175
1478,2,2024-10-22 00:37:00,-0.052217,0.139118,-0.112706
1479,2,2024-10-22 00:38:00,-0.067114,0.139204,-0.121356
1480,2,2024-10-22 00:39:00,-0.06277,0.150929,-0.126682
1481,2,2024-10-22 00:40:00,-0.043615,0.145514,-0.1212
1482,2,2024-10-22 00:41:00,-0.016034,0.1283,-0.102826
1483,2,2024-10-22 00:42:00,0.000853,0.117469,-0.072784
1484,2,2024-10-22 00:43:00,-0.00474,0.091793,-0.040743
1485,2,2024-10-22 00:44:00,0.009062,0.092746,-0.024625
1486,2,2024-10-22 00:45:00,0.00713,0.114153,-0.048166
1487,2,2024-10-22 00:46:00,0.000944,0.143014,-0.067475
1488,2,2024-10-22 00:47:00,0.015981,0.174881,-0.057796
1489,2,2024-10-22 00:48:00,0.027568,0.181074,-0.018199
1490,2,2024-10-22 00:49:00,0.029184,0.112702,0.028901
1491,2,2024-10-22 00:50:00,0.007612,0.071189,0.039486
1492,2,2024-10-22 00:51:00,0.032317,0.104143,0.035344
1493,2,2024-10-22 00:52:00,0.032797,0.163986,-0.011731
1494,2,2024-10-22 00:53:00,0.009494,0.176949,-0.03648
1495,2,2024-10-22 00:54:00,-0.00649,0.163229,-0.054734
1496,2,2024-10-22 00:55:00,-0.007667,0.144037,-0.049376
1497,2,2024-10-22 00:56:00,-0.002405,0.156686,-0.020514
1498,2,2024-10-22 00:57:00,-0.000324,0.15451,-0.010882
1499,2,2024-10-22 00:58:00,-0.003539,0.13541,-0.026904
1500,2,2024-10-22 00:59:00,-0.001333,0.136527,-0.041845
1501,2,2024-10-22 01:00:00,0.045753,0.171504,-0.038356
1502,2,2024-10-22 01:01:00,0.088604,0.217136,-0.031706
1503,2,2024-10-22 01:02:00,0.101469,0.24155,-0.020965
1504,2,2024-10-22 01:03:00,0.095039,0.241547,-0.014601
1505,2,2024-10-22 01:04:00,0.091767,0.229823,-0.010336
1506,2,2024-10-22 01:05:00,0.090671,0.234045,0.000333
1507,2,2024-10-22 01:06:00,0.08228,0.268155,0.002368
1508,2,2024-10-22 01:07:00,0.075884,0.273486,0.006589
1509,2,2024-10-22 01:08:00,0.081117,0.251097,0.006654
1510,2,2024-10-22 01:09:00,0.076859,0.246877,0.000221
1511,2,2024-10-22 01:10:00,0.077945,0.24689,-0.004045
1512,2,2024-10-22 01:11:00,0.069415,0.239497,-0.012641
1513,2,2024-10-22 01:12:00,0.054316,0.199086,-0.016967
1514,2,2024-10-22 01:13:00,0.018789,0.14163,-0.003255
1515,2,2024-10-22 01:14:00,-0.008266,0.073478,0.013735
1516,2,2024-10-22 01:15:00,-0.028772,0.035144,0.027528
1517,2,2024-10-22 01:16:00,-0.025509,0.050042,0.0286
1518,2,2024-10-22 01:17:00,-0.013529,0.086292,0.010477
1519,2,2024-10-22 01:18:00,0.009,0.095874,-0.007538
1520,2,2024-10-22 01:19:00,0.015387,0.083107,-0.017091
1521,2,2024-10-22 01:20:00,0.024974,0.069267,-0.027688
1522,2,2024-10-22 01:21:00,0.032385,0.063885,-0.020152
1523,2,2024-10-22 01:22:00,0.038747,0.072317,-0.003027
1524,2,2024-10-22 01:23:00,0.0398,0.08291,0.010854
1525,2,2024-10-22 01:24:00,0.036628,0.091435,0.012957
1526,2,2024-10-22 01:25:00,0.02816,0.09789,0.004344
1527,2,2024-10-22 01:26:00,0.022797,0.079846,-0.007421
1528,2,2024-10-22 01:27:00,0.011057,0.070334,-0.016036
1529,2,2024-10-22 01:28:00,0.003584,0.070356,-0.01502
1530,2,2024-10-22 01:29:00,0.00034,0.065024,-0.010763
1531,2,2024-10-22 01:30:00,-0.000789,0.05224,-0.009686
1532,2,2024-10-22 01:31:00,-0.001904,0.039469,-0.011814
1533,2,2024-10-22 01:32:00,0.00555,0.040491,-0.007491
1534,2,2024-10-22 01:33:00,0.011985,0.054292,-0.001054
1535,2,2024-10-22 01:34:00,0.010942,0.060683,-1e-06
1536,2,2024-10-22 01:35:00,0.004593,0.06924,-0.003261
1537,2,2024-10-22 01:36:00,0.004632,0.071396,-0.009673
1538,2,2024-10-22 01:37:00,0.006713,0.063915,-0.005376
1539,2,2024-10-22 01:38:00,-0.002985,0.052192,0.004185
1540,2,2024-10-22 01:39:00,-0.0031,0.034053,0.011685
1541,2,2024-10-22 01:40:00,0.006459,0.028676,0.016032
1542,2,2024-10-22 01:41:00,0.006459,0.02231,0.009631
1543,2,2024-10-22 01:42:00,0.008645,0.026593,0.002163
1544,2,2024-10-22 01:43:00,0.014071,0.040449,-0.004226
1545,2,2024-10-22 01:44:00,0.008727,0.043642,0.001073
1546,2,2024-10-22 01:45:00,-0.007286,0.048994,0.008432
1547,2,2024-10-22 01:46:00,-0.012615,0.054322,0.012661
1548,2,2024-10-22 01:47:00,-0.009386,0.05858,0.010542
1549,2,2024-10-22 01:48:00,-0.01041,0.058623,0.00092
1550,2,2024-10-22 01:49:00,-0.007137,0.065041,-0.008679
1551,2,2024-10-22 01:50:00,-0.002827,0.073553,-0.009728
1552,2,2024-10-22 01:51:00,0.001398,0.0735,-8.4e-05
1553,2,2024-10-22 01:52:00,-0.005128,0.057496,0.011641
1554,2,2024-10-22 01:53:00,-0.007358,0.040442,0.01592
1555,2,2024-10-22 01:54:00,-0.004229,0.025513,0.017029
1556,2,2024-10-22 01:55:00,-0.00531,0.015955,0.010625
1557,2,2024-10-22 01:56:00,-0.008506,0.012787,0.006334
1558,2,2024-10-22 01:57:00,-0.019151,0.013907,0.001985
1559,2,2024-10-22 01:58:00,-0.029805,0.020323,0.005107
1560,2,2024-10-22 01:59:00,-0.025547,0.0203,0.007273
1561,2,2024-10-22 02:00:00,-0.01807,0.021343,0.006256
1562,2,2024-10-22 02:01:00,-0.01694,0.025639,-0.003356
1563,2,2024-10-22 02:02:00,-0.020107,0.032046,-0.004454
1564,2,2024-10-22 02:03:00,-0.017998,0.036261,0.005169
1565,2,2024-10-22 02:04:00,-0.018031,0.037292,0.013713
1566,2,2024-10-22 02:05:00,-0.01596,0.023436,0.013745
1567,2,2024-10-22 02:06:00,-0.01386,0.01385,0.011636
1568,2,2024-10-22 02:07:00,-0.005301,0.018086,0.010622
1569,2,2024-10-22 02:08:00,0.005421,0.03401,0.014949
1570,2,2024-10-22 02:09:00,0.005459,0.042532,0.014939
1571,2,2024-10-22 02:10:00,0.004411,0.038309,0.006391
1572,2,2024-10-22 02:11:00,-0.007329,0.03198,0.000976
1573,2,2024-10-22 02:12:00,-0.000913,0.039397,0.005284
1574,2,2024-10-22 02:13:00,0.007593,0.046769,0.019221
1575,2,2024-10-22 02:14:00,0.004363,0.04251,0.02134
1576,2,2024-10-22 02:15:00,-0.004181,0.031922,0.012749
1577,2,2024-10-22 02:16:00,-0.003076,0.036196,0.008478
1578,2,2024-10-22 02:17:00,0.000149,0.043633,0.010627
1579,2,2024-10-22 02:18:00,0.005497,0.049993,0.013861
1580,2,2024-10-22 02:19:00,0.012985,0.049984,0.009641
1581,2,2024-10-22 02:20:00,0.022567,0.04569,0.009713
1582,2,2024-10-22 02:21:00,0.040627,0.044497,0.025864
1583,2,2024-10-22 02:22:00,0.04577,0.0146,0.038757
1584,2,2024-10-22 02:23:00,0.027475,-0.038527,0.020537
1585,2,2024-10-22 02:24:00,-0.018372,-0.072294,-0.020332
1586,2,2024-10-22 02:25:00,-0.039551,-0.079505,-0.063199
1587,2,2024-10-22 02:26:00,-0.053305,-0.06344,-0.07293
1588,2,2024-10-22 02:27:00,-0.065088,-0.056014,-0.054862
1589,2,2024-10-22 02:28:00,-0.070446,-0.049651,-0.043157
1590,2,2024-10-22 02:29:00,-0.065151,-0.048643,-0.033508
1591,2,2024-10-22 02:30:00,-0.04799,-0.021035,-0.025946
1592,2,2024-10-22 02:31:00,-0.00187,0.053292,-0.005422
1593,2,2024-10-22 02:32:00,0.041078,0.139327,0.020405
1594,2,2024-10-22 02:33:00,0.07538,0.191342,0.036601
1595,2,2024-10-22 02:34:00,0.092527,0.209387,0.037766
1596,2,2024-10-22 02:35:00,0.083977,0.198794,0.030242
1597,2,2024-10-22 02:36:00,0.068869,0.161558,0.031252
1598,2,2024-10-22 02:37:00,0.035432,0.101934,0.05246
1599,2,2024-10-22 02:38:00,0.006233,0.033781,0.071571
1600,2,2024-10-22 02:39:00,-0.00678,-0.016229,0.06834
1601,2,2024-10-22 02:40:00,-0.025959,-0.037361,0.041527
1602,2,2024-10-22 02:41:00,-0.040761,-0.030823,0.017915
1603,2,2024-10-22 02:42:00,-0.065198,-0.025343,0.000645
1604,2,2024-10-22 02:43:00,-0.04143,0.046987,0.007128
1605,2,2024-10-22 02:44:00,-0.035904,0.088518,0.006045
1606,2,2024-10-22 02:45:00,-0.015548,0.110805,0.009363
1607,2,2024-10-22 02:46:00,-0.000616,0.117115,0.016937
1608,2,2024-10-22 02:47:00,0.013171,0.109567,0.027725
1609,2,2024-10-22 02:48:00,0.033389,0.100961,0.031082
1610,2,2024-10-22 02:49:00,0.046163,0.090281,0.026912
1611,2,2024-10-22 02:50:00,0.033332,0.071202,0.014028
1612,2,2024-10-22 02:51:00,0.02052,0.057445,0.002206
