user,time,x,y,z
4,2024-10-22 06:31:00,0.000532632,-0.000532632,0.0
4,2024-10-22 06:32:00,-0.000532632,0.000532632,0.000532632
4,2024-10-22 06:33:00,-0.001065264,0.000532632,0.000532632
4,2024-10-22 06:34:00,-0.001065264,0.0,-0.000532632
4,2024-10-22 06:35:00,0.000532632,0.000532632,0.000532632
4,2024-10-22 06:36:00,0.000532632,0.000532632,-0.001065264
4,2024-10-22 06:37:00,0.0,0.0,-0.000532632
4,2024-10-22 06:38:00,-0.001065264,-0.000532632,0.000532632
4,2024-10-22 06:39:00,-0.001065264,-0.001065264,0.001597897
4,2024-10-22 06:40:00,-0.001065264,0.001065264,-0.000532632
4,2024-10-22 06:41:00,-0.001065264,-0.001597897,0.000532632
4,2024-10-22 06:42:00,-0.000532632,-0.000532632,-0.001065264
4,2024-10-22 06:43:00,-0.001065264,0.0,-0.000532632
4,2024-10-22 06:44:00,-0.000532632,-0.000532632,-0.000532632
4,2024-10-22 06:45:00,-0.001065264,0.0,-0.000532632
4,2024-10-22 06:46:00,-0.000532632,0.000532632,-0.000532632
4,2024-10-22 06:47:00,-0.000532632,-0.000532632,0.0
4,2024-10-22 06:48:00,-0.000532632,-0.001065264,-0.001065264
4,2024-10-22 06:49:00,0.0,0.001065264,0.0
4,2024-10-22 06:50:00,-0.001065264,0.0,-0.001065264
4,2024-10-22 06:51:00,0.000532632,0.000532632,0.0
4,2024-10-22 06:52:00,0.0,0.000532632,0.0
4,2024-10-22 06:53:00,-0.001065264,0.000532632,-0.000532632
4,2024-10-22 06:54:00,0.0,-0.000532632,0.0
4,2024-10-22 06:55:00,0.000532632,0.001,-0.001065264
4,2024-10-22 06:56:00,0.000532632,0.001065264,-0.000532632
4,2024-10-22 06:57:00,0.0,0.000532632,0.0
4,2024-10-22 06:58:00,0.0,0.000532632,0.0
4,2024-10-22 06:59:00,0.000532632,0.000532632,-0.000532632
4,2024-10-22 07:00:00,-0.001065264,-0.000532632,0.0
4,2024-10-22 07:01:00,0.0,0.0,0.000532632
4,2024-10-22 07:02:00,0.0,-0.001065264,0.0
4,2024-10-22 07:03:00,-0.000532632,0.001065264,-0.001065264
4,2024-10-22 07:04:00,-0.001065264,0.001,0.0
4,2024-10-22 07:05:00,0.0,0.001065264,0.0
4,2024-10-22 07:06:00,0.0,-0.001597897,0.0
